"Id","Rest Id","Name","Screen Name","Can Dm","Description","Followers Count","Normal Followers Count","Friends Count","Favourites Count","Listed Count","Statuses Count","Location","Media Count","Profile Banner Url","Profile Url","Avatar Url","Is Blue Verified","Is Verified","Possibly Sensitive","Super Follow Eligible","Professional Type","Professional Category","Tipjar Settings","Created At","Scraped At"
"VXNlcjoxNDM2MjYxMw==","14362613","Simon","Simon_Hypixel","No","Founder of Hypixel

Back working on @Hytale @Hypixel","274442","274442","1260","1310","189","4400","Quebec, Canada","373","https://pbs.twimg.com/profile_banners/14362613/1764649034","https://x.com/Simon_Hypixel","https://pbs.twimg.com/profile_images/1964520685956419584/M0aPVrmS_normal.jpg","Yes","No","No","No","Creator","","","2008-04-11T17:07:36.000Z","2025-12-30T13:20:55.486Z"
"VXNlcjoxNDYwMzYxMDU5MDAxMzgwODY0","1460361059001380864","Pixleygon","Pixleygon","Yes","3D Artist @ Quataun 👉 Buy my assets! https://t.co/84GyhEkLvg 🍃 @hiddenpixley","5455","5455","118","3082","8","2043","Commissions Closed!","192","https://pbs.twimg.com/profile_banners/1460361059001380864/1764674616","https://x.com/Pixleygon","https://pbs.twimg.com/profile_images/1995816739154665472/bkyTJF1x_normal.jpg","Yes","No","No","No","Creator","Id: 1037, Name: Game Developer","""is_enabled"": ""false""","2021-11-15T21:36:42.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMTAyMjI5NzU5MzYxMDQ4NTc3","1102229759361048577","SharKit","RSharkit","Yes","• Chinese l English l 日本語勉強中
• 像素繪師 l Pixel Artist
• 委託/企劃邀約/Commission/ドットアート依頼
   Email : sharkit.r18931125@gmail.com","53","53","124","1293","0","58","Hong Kong","30","https://pbs.twimg.com/profile_banners/1102229759361048577/1673114721","https://x.com/RSharkit","https://pbs.twimg.com/profile_images/1923376175306649600/2iPRUqI0_normal.jpg","No","No","No","No","","","","2019-03-03T15:30:27.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyMDIyMjg5Ng==","20222896","Noxy","Noxywoxy","No","","49571","49571","2672","23366","115","14105","Derry / Londonderry","1456","","https://x.com/Noxywoxy","https://pbs.twimg.com/profile_images/1990480380969824256/Ms9ELyXp_normal.jpg","Yes","No","No","No","","","","2009-02-06T08:16:41.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMDk1NDMzNTQ3NjQ3NTc4MTEz","1095433547647578113","Hytale News","HytaleNewsYT","Yes","USE CODE: 'NEWS' #HytalePartner | Your #1 Source for all things Hytale! Hytale News Discord: https://t.co/GOmtkW64gP | Not Affiliated with @Hytale","30333","30333","136","2138","52","2238","Orbis","755","https://pbs.twimg.com/profile_banners/1095433547647578113/1720742058","https://x.com/HytaleNewsYT","https://pbs.twimg.com/profile_images/1811390405893660672/o21EPyF0_normal.jpg","Yes","No","No","No","Creator","Id: 579, Name: Media & News","","2019-02-12T21:24:44.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMjU2OTk1ODY1MDc3NzE0OTUx","1256995865077714951","violet! 🐝","vippori","Yes","🎬👾 Lowpoly 3D Artist & Animator
🌱 #HytalePartner - Use Code VIOLET
🏳️‍⚧️🏳️‍🌈 she/her - 22 💗
@hanerpop 

https://t.co/x1qDM4eqZm","121450","121450","4520","33026","630","19994","Manchester, UK","3357","https://pbs.twimg.com/profile_banners/1256995865077714951/1761831786","https://x.com/vippori","https://pbs.twimg.com/profile_images/1983889378721079297/W_e4PuDS_normal.png","No","No","No","No","Creator","","""is_enabled"": ""true""
""cash_app_handle"": """"
""gofundme_handle"": """"","2020-05-03T17:17:13.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMDg1NjYzNjQzNjg4MTQ4OTk0","1085663643688148994","KC Hytale","KweebecCorner","Yes","Hytale on Jan 13th! Use Code KWEEBEC #HytalePartner - Minecraft history guy, game designer, working w/ YouTubers https://t.co/aAV94nz91J","9540","9540","553","8135","30","6129","Orbis","1188","https://pbs.twimg.com/profile_banners/1085663643688148994/1622581931","https://x.com/KweebecCorner","https://pbs.twimg.com/profile_images/1990490788900274176/67ePUH2W_normal.jpg","Yes","No","No","No","","","","2019-01-16T22:22:38.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMDgxMTc4NTE3OTIzMTMxMzky","1081178517923131392","CanadianFlash","flash_canadian","Yes","CODE FLASH!! #HytalePartner || @Podcasthytale Co Host || I’m not good at twitter. For Business contact: canadianflashytbusiness@gmail.com","2852","2852","714","127947","16","45778","Ontario, Canada","3831","https://pbs.twimg.com/profile_banners/1081178517923131392/1763594228","https://x.com/flash_canadian","https://pbs.twimg.com/profile_images/1999259400188403716/jNPiFUtK_normal.jpg","Yes","No","No","No","","","","2019-01-04T13:20:20.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMDI2OTMzMzA3NzczMjU1Njgw","1026933307773255680","Myne","not_mynes","Yes","23 | Hytale Content Creator | Use code ""Myne"" in the Hytale Store | English & German | Business Inquiries: notmynebusiness@gmail.com","3642","3642","373","16449","18","8529","Orbis","2601","https://pbs.twimg.com/profile_banners/1026933307773255680/1758212090","https://x.com/not_mynes","https://pbs.twimg.com/profile_images/2005631224379785216/N43IUzLX_normal.jpg","Yes","No","No","No","Creator","","","2018-08-07T20:49:14.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjozMTAyNDczMjQw","3102473240","BuddhaCat","ItsBuddhaCat","Yes","Community Manager | he/they | ❤️😸✌️ | Community Manager @Hytale, @Hypixel | pfp by @CrimzonKrow","10339","10339","1575","23286","81","11262","","2443","https://pbs.twimg.com/profile_banners/3102473240/1726064137","https://x.com/ItsBuddhaCat","https://pbs.twimg.com/profile_images/1833872024181104640/gFVhRofI_normal.jpg","Yes","No","No","No","","","","2015-03-22T03:24:39.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyOTYyMjQ2ODI=","296224682","Thomas Frick","ThomasFrick","No","Art direction for @Hytale . Former @riotgames . Passionate about art! Addict to travels and tasty food. Find me on bluesky https://t.co/ePqizaAdHJ","11600","11600","528","8507","125","5896","Strasbourg","785","https://pbs.twimg.com/profile_banners/296224682/1579532085","https://x.com/ThomasFrick","https://pbs.twimg.com/profile_images/1073262094370234368/2oYw_Vij_normal.jpg","No","No","No","No","","","","2011-05-10T12:05:06.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo3MTg5MzgwNDM1Nzk2Mzc3NjA=","718938043579637760","Hytale","Hytale","No","Embark on a journey of adventure and creativity! Hytale is an upcoming game from @Hypixel Studios.","326088","326088","105","4468","324","504","","214","https://pbs.twimg.com/profile_banners/718938043579637760/1687884734","https://x.com/Hytale","https://pbs.twimg.com/profile_images/1673735997832544257/wm8kw9J7_normal.jpg","Yes","No","No","No","","","","2016-04-09T23:06:01.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMTQ4NDkyNjYzNTE3MTM4OTQ1","1148492663517138945","Lee","CrimzonKrow","Yes","oohf","1197","1197","313","25189","6","1869","","318","https://pbs.twimg.com/profile_banners/1148492663517138945/1626634133","https://x.com/CrimzonKrow","https://pbs.twimg.com/profile_images/1358208263981051904/vd-Lj21-_normal.jpg","No","No","No","No","","","","2019-07-09T07:22:43.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMTIyMTMwOTMxMTE5MjEwNDk3","1122130931119210497","Hugo 🍃","HugoTrork","Yes","Developer at @Noxcrew, @MCChampionship_ •
@Hytale Content Creator @ YouTube | Code HUGO •
contact@hugotrork.com / Business: business@hugotrork.com • he/him","3553","3553","578","13408","11","9377","Trork Camp, Orbis","1153","https://pbs.twimg.com/profile_banners/1122130931119210497/1713390041","https://x.com/HugoTrork","https://pbs.twimg.com/profile_images/1992628163747229696/KdIloEFp_normal.jpg","Yes","No","No","No","Creator","Id: 1037, Name: Game Developer","","2019-04-27T13:30:36.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxOTc4ODI2Nzg=","197882678","Ethan McKinnon","LuclinFTW","No","Art Director / Solo creator of @riftwalkergame @mrsluclin = Player #2 @justlilethan = Carbon copy / Man of God / Prv: VP of Digex @melonverse / Mixer MS","33670","33670","752","19785","207","30021","","6081","https://pbs.twimg.com/profile_banners/197882678/1757641571","https://x.com/LuclinFTW","https://pbs.twimg.com/profile_images/1886972843205795841/scVUFV8w_normal.jpg","No","No","No","No","Business","Id: 958, Name: Entrepreneur","","2010-10-02T18:37:32.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo0NTU0NDExNzE=","455441171","ivy sly","ivy_sly_","Yes","jerk of some trades
🦋: @ https://t.co/Ka3zE9W46J","23676","23676","1001","10225","113","6069","oregon","907","https://pbs.twimg.com/profile_banners/455441171/1623309937","https://x.com/ivy_sly_","https://pbs.twimg.com/profile_images/1908292852939186180/vk7CfN_G_normal.jpg","No","No","No","No","","","","2012-01-05T03:36:42.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMjc4MzU5ODQ3ODgxMzc1NzQ0","1278359847881375744","Mrmo Tarius","MrmoTarius","Yes","I make things!
Procedural, sandbox and simulation stuff fascinates me to no end.

If you like what I do, please consider supporting me at https://t.co/CSzVtDblEz ☕","40299","40299","1452","20439","379","10644","","4486","https://pbs.twimg.com/profile_banners/1278359847881375744/1655712573","https://x.com/MrmoTarius","https://pbs.twimg.com/profile_images/1481217316817887237/hIY1QKt7_normal.png","No","No","No","No","Creator","Id: 1025, Name: Graphic Designer","","2020-07-01T16:09:07.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxOTQ5OTYyNA==","19499624","Johan Peitz - wishlist Icy Tower!","johanpeitz","Yes","#pixelart and #lofi enthusiast. Made picoCAD and a long time ago Icy Tower. 

Wishlist the new Icy Tower:
https://t.co/gtTO7FbqKY","24829","24829","1180","26302","356","21721","Göteborg, Sweden","2194","https://pbs.twimg.com/profile_banners/19499624/1668413407","https://x.com/johanpeitz","https://pbs.twimg.com/profile_images/1506394931446824968/8WLhlQvA_normal.jpg","No","No","No","No","Creator","","""is_enabled"": ""true""
""patreon_handle"": ""johanpeitz""","2009-01-25T19:00:44.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo0MTYwOTI3NQ==","41609275","Devolver Digital","devolverdigital","No","Edutainment for Active Toddlers | Support: support@devolverdigital.com","382838","382838","615","32480","2296","35343","Austin, TX & London, UK","10809","https://pbs.twimg.com/profile_banners/41609275/1529152132","https://x.com/devolverdigital","https://pbs.twimg.com/profile_images/1752756600266203136/zwIE915Y_normal.jpg","No","No","No","No","Business","Id: 15, Name: Entertainment & Recreation","","2009-05-21T15:37:36.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo5NzE0MzQ0Mjg0NDk5MTA3ODU=","971434428449910785","ｈｅｉｎｎ","heinn_dev","Yes","🍤 lowpoly shrimp 🍤 The Big Catch @FiletGroup 🍤 Dread Delusion @LovelyHellplace 🍤","31705","31705","647","19126","215","1953","","992","https://pbs.twimg.com/profile_banners/971434428449910785/1697161564","https://x.com/heinn_dev","https://pbs.twimg.com/profile_images/1804885679064621056/6f7u8czp_normal.jpg","No","No","No","No","","","","2018-03-07T17:16:30.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxNDA3ODgzOTY0NDcyMTg0ODMy","1407883964472184832","Bobby","BobbyBadinga","Yes","Australian Professional Raven competitor!

@NoSurrenderGG

https://t.co/mBv1tzGHJL
Contact - bobbybadinga@gmail.com","960","960","632","19259","2","2074","Adelaide, South Australia","138","https://pbs.twimg.com/profile_banners/1407883964472184832/1725707769","https://x.com/BobbyBadinga","https://pbs.twimg.com/profile_images/1831566176893464576/Noe0Ducd_normal.jpg","Yes","No","No","No","","","","2021-06-24T02:11:17.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo2OTY3OTE2Ng==","69679166","Dave NewBlood","DaveOshry","Yes","The @NewBlood guy","131314","131314","888","266028","516","158427","Born in NY / Lives in NZ","36480","https://pbs.twimg.com/profile_banners/69679166/1709137379","https://x.com/DaveOshry","https://pbs.twimg.com/profile_images/1874777203939893248/bk_bv1cc_normal.jpg","No","No","No","No","","","","2009-08-28T19:58:07.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxNDYwNTUzNjYzMDQ3NDc1MjAw","1460553663047475200","Capn' Mordreds Positronic Opera","ZloNoNameSov","Yes","I consume sattelites.
AND NOW MAKING AN INDIE SHOW ALL BY MY GOD-DAMN SELF https://t.co/0iGeOEDDGL

An it 🏳️‍⚧️","43804","43804","68","43973","258","27002","boosty.to/zlosov","7788","https://pbs.twimg.com/profile_banners/1460553663047475200/1756744872","https://x.com/ZloNoNameSov","https://pbs.twimg.com/profile_images/1962556333187649536/LFeOHUIq_normal.jpg","No","No","No","No","","","","2021-11-16T10:21:53.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo3MjY5MjExMDQwMzY2NDI4MTc=","726921104036642817","David Szymanski","DUSKdev","No","Made Iron Lung, Dusk, Squirrel Stapler, Butcher's Creek, and more.  Working on an isometric shooter called B.U.G.B.I.T.E","178543","178543","528","66146","398","59320","Pennsylvania, USA","3316","https://pbs.twimg.com/profile_banners/726921104036642817/1686064718","https://x.com/DUSKdev","https://pbs.twimg.com/profile_images/1594427232671469569/WatJ1E3q_normal.jpg","No","No","No","No","","","""is_enabled"": ""false""
""bandcamp_handle"": ""https://davidszymanski.bandcamp.com/""
""cash_app_handle"": ""duskdev""","2016-05-01T23:47:51.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMDAyODY0MDg2MDA1MDg0MTYx","1002864086005084161","Shingpapi","shingpapi","Yes","#gamedev #indiedev #opengl #cplusplus
discord - https://t.co/8bjlsb2ehb","31515","31515","60","4409","258","1852","","500","https://pbs.twimg.com/profile_banners/1002864086005084161/1573275870","https://x.com/shingpapi","https://pbs.twimg.com/profile_images/1193031579230097408/WcKwYlSR_normal.png","No","No","No","No","Business","Id: 713, Name: Science & Technology","","2018-06-02T10:46:45.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxODkwNTAzMDM2NDI4MDc1MDA4","1890503036428075008","James Zack","JamesZackX","Yes","🟢 Building https://t.co/2loSHmDrQq to $1k in 30 Days (https://t.co/xY2ueC2hHb)
📱 Founded https://t.co/KgeRylH4v9 💸 + https://t.co/kjwIBeempw 🔍
💰 $9 🟩⬜⬜⬜⬜⬜⬜⬜⬜⬜ $1k","1038","1038","125","4267","14","2150","Follow my journey 👉","200","https://pbs.twimg.com/profile_banners/1890503036428075008/1764794153","https://x.com/JamesZackX","https://pbs.twimg.com/profile_images/1891545245826850816/jCA_eSef_normal.jpg","No","No","No","No","","","","2025-02-14T20:47:18.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxODU2MTAwNjYyMzkzODc2NTI3","1856100662393876527","The Labyrinth Of Time's Edge","Ventureweaver","No","Working on the largest text adventure ever written in QBasic. Join me on the adventure of a lifetime.","50","50","21","75","0","1153","Edmonton, Alberta","457","https://pbs.twimg.com/profile_banners/1856100662393876527/1757219426","https://x.com/Ventureweaver","https://pbs.twimg.com/profile_images/1982255886811664384/DAw5ExYN_normal.jpg","No","No","No","No","","","","2024-11-11T22:24:46.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo4MzMzNjkwNDg=","833369048","Joe Williamson","JoeCreates","No","Game developer, pixel artist, musician, magician.

https://t.co/W95vFGaY3k
https://t.co/H5oqGnGmbO

joe@joecreates.co.uk","32881","32881","1313","7257","633","4349","Bristol, UK","808","https://pbs.twimg.com/profile_banners/833369048/1418761892","https://x.com/JoeCreates","https://pbs.twimg.com/profile_images/857401304871784448/dUeDvxR7_normal.jpg","No","No","No","No","","","","2012-09-19T13:48:19.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyMTQ3NDUyODE=","214745281","elchuo160.sol","elchuo160","Yes","#SolanaLover - Blockchain Dev | building @gableguardians | ex @allstarsAC LATAM Lead","1809","1809","1004","33144","43","15084","El Tigre - Venezuela","2009","https://pbs.twimg.com/profile_banners/214745281/1765913574","https://x.com/elchuo160","https://pbs.twimg.com/profile_images/1938293181776293889/RIO2fHMz_normal.jpg","Yes","No","No","No","","","""is_enabled"": ""true""
""bitcoin_handle"": ""1DmhGjnhzLKbrFU9tuZhsVNU6U9qrKwwDT""","2010-11-12T03:37:22.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMjc2NTA4NDA2Njg2Mzk2NDIy","1276508406686396422","Rozz Games","games_rozz","Yes","Indie Game Developer and creator, Love all things retro and good vibes. Together we are stronger 🫶
https://t.co/Ce6zkPNm29
#SuperPolygonGrandPrix","8944","8944","7118","85469","83","51212","England","9240","https://pbs.twimg.com/profile_banners/1276508406686396422/1735761877","https://x.com/games_rozz","https://pbs.twimg.com/profile_images/1874546389201350656/tc3E1dzD_normal.jpg","Yes","No","No","No","Creator","Id: 15, Name: Entertainment & Recreation","","2020-06-26T13:31:47.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxOTI1ODU5MjU0ODE0MTAxNTA0","1925859254814101504","Emil","gamedev_forward","Yes","Making a low poly dragon adventure platformer in my free time. ""Where Dragons Once Ruled."" Sharing the game dev journey. 🐉 #indiedev","235","235","334","2949","2","588","","116","https://pbs.twimg.com/profile_banners/1925859254814101504/1765189534","https://x.com/gamedev_forward","https://pbs.twimg.com/profile_images/1933617583703379968/5JjZ2Rc-_normal.jpg","No","No","No","No","","","","2025-05-23T10:20:34.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjozMDY4MTkyNzU5","3068192759","bromanguy | Wishlist SOULGRAVE","bromanguy0","Yes","Hobby solo dev working on SOULGRAVE – an action roguelike with boss fights that play like combat puzzles.

Wishlist here: https://t.co/22oSlRdqVP","4106","4106","1865","10703","34","2485","Ukraine","320","https://pbs.twimg.com/profile_banners/3068192759/1748529284","https://x.com/bromanguy0","https://pbs.twimg.com/profile_images/1973428598036897792/V8xjVBtj_normal.jpg","No","No","No","No","","","","2015-03-03T16:58:59.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxNDU3OTEyNjkwMTk5MTA5NjMz","1457912690199109633","GameDev_JensenHu","jensenhu3","No","Game Producer & Creator of Star Fire: Eternal Cycle、Metal Revolution
Follow me for more info about the game.
https://t.co/68esZkWvn6","6193","6193","46","1181","65","1015","","356","https://pbs.twimg.com/profile_banners/1457912690199109633/1762415246","https://x.com/jensenhu3","https://pbs.twimg.com/profile_images/1986339613615476736/-3AzZ8L1_normal.jpg","Yes","No","No","No","Creator","Id: 15, Name: Entertainment & Recreation","","2021-11-09T03:27:40.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxNTg0MjAwNTczNTgyMjgyNzUy","1584200573582282752","Pockolas","pockolas","Yes","🇧🇷 Game Developer & Artist

⭕ LOVE SICK CATS
⭕ MEAT BALLS FARM

♦️KOFI
https://t.co/RovfNviuSB

♦️Portifolio
https://t.co/JmOqgSMTPj","5706","5706","430","9645","20","2002","contato.pockolas@gmail.com","355","https://pbs.twimg.com/profile_banners/1584200573582282752/1763677771","https://x.com/pockolas","https://pbs.twimg.com/profile_images/2000006200671264768/0fLFJQke_normal.jpg","No","No","No","No","","","","2022-10-23T15:10:57.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyMjUxMDE0MA==","22510140","Pablo Stanley","pablostanley","Yes","designer @v0","100317","100317","2281","29880","1514","15542","San Franciso","2659","https://pbs.twimg.com/profile_banners/22510140/1752975751","https://x.com/pablostanley","https://pbs.twimg.com/profile_images/1962900096875704320/bqLFzemH_normal.jpg","Yes","No","No","Yes","Creator","Id: 1020, Name: Product Designer","","2009-03-02T17:44:00.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxNzA2OTY4MzQ1MjUyMDk4MDQ4","1706968345252098048","Rogue Duck Interactive","rogueducknet","Yes","Your Favorite Indie Strategy & Sim Games!

Wishlist 🧃Vending Machine Co: https://t.co/YE1uw14cbI

Makers of 🎲Dice & Fold  📦Cardboard Town ✈️ Lost But Found and more","13024","13024","810","3834","57","1447","Las Vegas, Nevada","491","https://pbs.twimg.com/profile_banners/1706968345252098048/1754465277","https://x.com/rogueducknet","https://pbs.twimg.com/profile_images/1785500460440510464/mjDA2Tvs_normal.jpg","Yes","No","No","No","Business","Id: 716, Name: Video Game Company","","2023-09-27T09:45:49.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyMTY3NDU1NTM2","2167455536","Inglenook - Witchmarsh ToTD coming 2026!","inglenookgames","Yes","Two developers creating Witchmarsh. Wishlist Tea Party of the Damned now!  https://t.co/S8ksQFaVLT","5865","5865","206","1656","141","1684","Yorkshire and The Humber","294","https://pbs.twimg.com/profile_banners/2167455536/1401387565","https://x.com/inglenookgames","https://pbs.twimg.com/profile_images/419484199406428161/0h1_a-1G_normal.png","No","No","No","No","Creator","Id: 1037, Name: Game Developer","","2013-11-01T00:06:55.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxOTI4NDM4NzY0ODM5MjUxOTY4","1928438764839251968","eddort","eddort_dev","No","Solo indie dev. Programmer diving into game development. Sharing progress, devlogs & experiments.","334","334","158","1340","1","146","","71","https://pbs.twimg.com/profile_banners/1928438764839251968/1761164309","https://x.com/eddort_dev","https://pbs.twimg.com/profile_images/1978378659871219712/dcbYUD83_normal.jpg","Yes","No","No","No","","","","2025-05-30T13:10:39.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjozMjcxMjQwMzI2","3271240326","Vadenyxt","Vadenyxt","Yes","Developer of Deadzone Aeon

Join the Discord!","332","332","42","12307","1","2028","Mars","797","https://pbs.twimg.com/profile_banners/3271240326/1749410985","https://x.com/Vadenyxt","https://pbs.twimg.com/profile_images/1931795803657441281/R3_rd8cZ_normal.jpg","Yes","No","No","No","Creator","Id: 1037, Name: Game Developer","","2015-07-07T20:42:48.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoxMzI4ODA2NjcwMjg2MzgxMDYz","1328806670286381063","Socket | Wishlist now!","StudioToonas","No","Social worker simulator where you spy on people on behalf of a wall socket.
WHISHLIST: https://t.co/jlqgjCc9EK","89","89","51","4990","0","84","","60","https://pbs.twimg.com/profile_banners/1328806670286381063/1765367260","https://x.com/StudioToonas","https://pbs.twimg.com/profile_images/1998718835973636096/z481D7Xj_normal.jpg","No","No","No","No","","","","2020-11-17T21:06:58.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyMTQ2NTkyNQ==","21465925","Jake Birkett - Veteran Indie","GreyAlien","No","Indie dev since 2005 (Grey Alien Games) Working on Forbidden Solitaire. Creator of Ancient Enemy, Shadowhand, Regency Solitaire + more. Retro games fan.","19268","19268","3288","96910","0","136234","Dorset, UK","9378","https://pbs.twimg.com/profile_banners/21465925/1738599526","https://x.com/GreyAlien","https://pbs.twimg.com/profile_images/1958112377104146432/X5-raYz-_normal.jpg","No","No","No","No","Business","Id: 716, Name: Video Game Company","","2009-02-21T05:28:30.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo0NDUxODk5NzE=","445189971","itch.io","itchio","No","Open indie game marketplace and DIY game jam host

Account support? Email support@itch.io","208296","208296","11","2292","1249","18271","San Francisco","11453","https://pbs.twimg.com/profile_banners/445189971/1481226775","https://x.com/itchio","https://pbs.twimg.com/profile_images/1212846124945428480/w1htiJ0v_normal.png","No","No","No","No","","","","2011-12-24T03:43:15.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjo5MjA5MjQ5Mw==","92092493","Godot Engine","godotengine","Yes","Your free, open-source game engine 🎮🛠️

Develop your 2D & 3D games, cross-platform projects, or XR ideas!

https://t.co/RlOWFgRKhP","136690","136690","3","5258","866","4144","Online","758","https://pbs.twimg.com/profile_banners/92092493/1709880144","https://x.com/godotengine","https://pbs.twimg.com/profile_images/1819445313037287424/EP8_eRgr_normal.png","No","No","No","No","Business","Id: 986, Name: Software Application","","2009-11-23T19:23:05.000Z","2025-12-30T13:21:05.539Z"
"VXNlcjoyNDY2MjExNjE=","246621161","Chris","AdventureMtn","Yes","Video game marketing consultant at https://t.co/6WEMp3zyhU.","13509","13509","978","6678","145","8180","Arizona","992","https://pbs.twimg.com/profile_banners/246621161/1700233243","https://x.com/AdventureMtn","https://pbs.twimg.com/profile_images/662499162466861056/1XFH--FP_normal.jpg","No","No","No","No","Creator","Id: 716, Name: Video Game Company","","2011-02-03T03:53:00.000Z","2025-12-30T13:21:05.539Z"
